"","FullName","X","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","Year","Birth_Date","Active","type"
"1746","MALEWSKI EMMA",12034,"w","GER","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",22,5.5,6.9,NA,12.4,2023,"7/18/04","Y","one person team"
"1747","MALEWSKI EMMA",12035,"w","GER","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT1",34,3.6,8.8,NA,12.4,2023,"7/18/04","Y","one person team"
"1748","MALEWSKI EMMA",12032,"w","GER","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",19,5.3,7.15,NA,12.45,2023,"7/18/04","Y","one person team"
"1749","MALEWSKI EMMA",12033,"w","GER","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",31,4.6,7.15,0.1,11.65,2023,"7/18/04","Y","one person team"
"1750","MALEWSKI EMMA",12038,"w","GER","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",49,4.6,8.066,NA,12.666,2022,"7/18/04","Y","one person team"
"1751","MALEWSKI EMMA",12039,"w","GER","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",31,5,8.333,NA,13.333,2022,"7/18/04","Y","one person team"
"1752","MALEWSKI EMMA",12036,"w","GER","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT2",34,0,0,NA,0,2023,"7/18/04","Y","one person team"
"1753","MALEWSKI EMMA",12037,"w","GER","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",17,5.2,7.733,NA,12.933,2022,"7/18/04","Y","one person team"
"1754","MALEWSKI EMMA",12041,"w","GER","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",2,5.2,8.3,NA,13.5,2022,"7/18/04","Y","one person team"
"1755","MALEWSKI EMMA",12042,"w","GER","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","BB",13,5.2,7.5,NA,12.7,2022,"7/18/04","Y","one person team"
"1756","MALEWSKI EMMA",12043,"w","GER","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",35,4.5,7.966,NA,12.466,2022,"7/18/04","Y","one person team"
"1757","MALEWSKI EMMA",12044,"w","GER","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",18,4.9,8.2,NA,13.1,2022,"7/18/04","Y","one person team"
"1758","MALEWSKI EMMA",12045,"w","GER","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",18,5,8.1,NA,13.1,2022,"7/18/04","Y","one person team"
"1759","MALEWSKI EMMA",12046,"w","GER","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",32,4.2,8.766,NA,12.966,2022,"7/18/04","Y","one person team"
"1760","MALEWSKI EMMA",12047,"w","GER","2023-03-04","2023 Doha World Cup","final","Doha, Qatar","BB",3,5.5,7.733,NA,13.233,2023,"7/18/04","Y","one person team"
"1761","MALEWSKI EMMA",12048,"w","GER","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","BB",1,5.5,8.233,NA,13.733,2023,"7/18/04","Y","one person team"
"1762","MALEWSKI EMMA",12049,"w","GER","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","UB",9,4.8,7.466,NA,12.266,2023,"7/18/04","Y","one person team"
"1763","MALEWSKI EMMA",12050,"w","GER","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",35,5.3,6.5,NA,11.8,2023,"7/18/04","Y","one person team"
"1764","MALEWSKI EMMA",12051,"w","GER","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",27,4.7,7.833,NA,12.533,2023,"7/18/04","Y","one person team"
"1765","MALEWSKI EMMA",12052,"w","GER","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",29,5,7.766,NA,12.766,2023,"7/18/04","Y","one person team"
"1766","MALEWSKI EMMA",12040,"w","GER","2022-08-14","2022 Senior European Championships","final","Munich, Germany","BB",1,5.3,8.166,NA,13.466,2022,"7/18/04","Y","one person team"
"1767","MANECA SABRINA",12092,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",8,6,7.666,NA,13.666,2023,"6/4/07","Y","full team"
"1768","MANECA SABRINA",12093,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",NA,NA,NA,NA,NA,2023,"6/4/07","Y","full team"
"1769","MANECA SABRINA",12094,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT2",33,NA,NA,NA,NA,2023,"6/4/07","Y","full team"
"1770","MANECA SABRINA",12095,"w","ROU","2023-03-04","2023 Doha World Cup","final","Doha, Qatar","BB",1,6,7.766,NA,13.766,2023,"6/4/07","Y","full team"
"1771","MANECA SABRINA",12096,"w","ROU","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","BB",5,5.6,7.366,NA,12.966,2023,"6/4/07","Y","full team"
"1772","MANECA SABRINA",12097,"w","ROU","2023-03-04","2023 Doha World Cup","final","Doha, Qatar","FX",1,5.7,7.9,NA,13.6,2023,"6/4/07","Y","full team"
"1773","MANECA SABRINA",12098,"w","ROU","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","FX",1,5.5,7.766,NA,13.266,2023,"6/4/07","Y","full team"
"1774","MANECA SABRINA",12099,"w","ROU","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","UB",14,5.3,5.633,NA,10.933,2023,"6/4/07","Y","full team"
"1775","MANECA SABRINA",12100,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",79,5.1,5.3,0.1,10.3,2023,"6/4/07","Y","full team"
"1776","MANECA SABRINA",12101,"w","ROU","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","FX",3,5.9,7.666,NA,13.566,2023,"6/4/07","Y","full team"
"1777","MANECA SABRINA",12102,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",2,6,7.7,NA,13.7,2023,"6/4/07","Y","full team"
"1778","MANECA SABRINA",12103,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",90,4.7,5.933,NA,10.633,2023,"6/4/07","Y","full team"
"1779","MANECA SABRINA",12104,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",13,5,8.7,0.1,13.6,2023,"6/4/07","Y","full team"
"1780","MANECA SABRINA",12105,"w","ROU","2023-03-04","2023 Doha World Cup","final","Doha, Qatar","VT1",5,5,8.733,NA,13.733,2023,"6/4/07","Y","full team"
"1781","MANECA SABRINA",12106,"w","ROU","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","VT1",3,5,8.766,NA,13.766,2023,"6/4/07","Y","full team"
"1782","MANECA SABRINA",12107,"w","ROU","2023-03-04","2023 Doha World Cup","final","Doha, Qatar","VT2",5,3.8,7.7,0.3,11.2,2023,"6/4/07","Y","full team"
"1783","MANECA SABRINA",12108,"w","ROU","2023-03-04","2023 Doha World Cup","qual","Doha, Qatar","VT2",3,3.8,8.466,NA,12.266,2023,"6/4/07","Y","full team"
"1784","MANECA SABRINA",12109,"w","ROU","2023-04-16","2023 Senior European Championships","final","Antalya, Turkey","VT2",4,3.8,8.666,0.1,12.366,2023,"6/4/07","Y","full team"
"1785","MANECA SABRINA",12110,"w","ROU","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT2",5,4,8.733,0.3,12.433,2023,"6/4/07","Y","full team"
"1786","MANECA SABRINA",12090,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",13,6.2,7.466,NA,13.666,2023,"6/4/07","Y","full team"
"1787","MANECA SABRINA",12091,"w","ROU","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","final","Antwerp, Belgium","FX",4,6,7.766,NA,13.766,2023,"6/4/07","Y","full team"
"1788","MARACHA JEA",12114,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","BB",6,4.6,7.6,NA,12.2,2022,"1/14/06","Y","full team"
"1789","MARACHA JEA",12115,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","BB",6,4.8,7.866,NA,12.666,2022,"1/14/06","Y","full team"
"1790","MARACHA JEA",12118,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",29,4.4,6.85,0.3,10.95,2022,"1/14/06","Y","full team"
"1791","MARACHA JEA",12119,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","UB",8,4.6,7.8,NA,12.4,2022,"1/14/06","Y","full team"
"1792","MARACHA JEA",12116,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","BB",6,4.7,7.85,NA,12.55,2022,"1/14/06","Y","full team"
"1793","MARACHA JEA",12117,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","FX",10,4.4,7.45,NA,11.85,2022,"1/14/06","Y","full team"
"1794","MARACHA JEA",12121,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",17,4.2,7.55,0.1,11.65,2022,"1/14/06","Y","full team"
"1795","MARACHA JEA",12123,"w","GBR","2022-03-27","2022 British Gymnastics Championships","final","Liverpool, England","BB",5,4.7,7.9,0,12.6,2022,"1/14/06","Y","full team"
"1796","MARACHA JEA",12124,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","BB",7,4.6,7.6,0,12.2,2022,"1/14/06","Y","full team"
"1797","MARACHA JEA",12125,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","FX",14,4.5,7.75,0,12.25,2022,"1/14/06","Y","full team"
"1798","MARACHA JEA",12126,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","UB",12,4.5,7.55,0,12.05,2022,"1/14/06","Y","full team"
"1799","MARACHA JEA",12127,"w","GBR","2022-03-27","2022 British Gymnastics Championships","qual","Liverpool, England","VT1",38,3.6,8.75,0,12.35,2022,"1/14/06","Y","full team"
"1800","MARACHA JEA",12128,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","BB",27,4.2,7,0,11.2,2023,"1/14/06","Y","full team"
"1801","MARACHA JEA",12129,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","FX",34,4.1,6.75,0,10.85,2023,"1/14/06","Y","full team"
"1802","MARACHA JEA",12130,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","UB",25,4.2,6.85,0,11.05,2023,"1/14/06","Y","full team"
"1803","MARACHA JEA",12131,"w","GBR","2023-03-26","2023 British Gymnastics Championships","qual","Liverpool, England","VT1",22,4.2,NA,0,12.85,2023,"1/14/06","Y","full team"
"1804","MARACHA JEA",12120,"w","GBR","2022-08-02","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",18,4.6,7.15,NA,11.75,2022,"1/14/06","Y","full team"
"1805","MARTINS FILIPA",12310,"w","POR","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",60,5.3,6.633,0.3,11.633,2022,"1/9/96","Y","individual"
"1806","MARTINS FILIPA",12311,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",21,5,7.566,NA,12.566,2023,"1/9/96","Y","individual"
"1807","MARTINS FILIPA",12312,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",43,5,7.633,NA,12.633,2023,"1/9/96","Y","individual"
"1808","MARTINS FILIPA",12313,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",15,4.8,7.933,NA,12.733,2023,"1/9/96","Y","individual"
"1809","MARTINS FILIPA",12314,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",34,4.8,8.033,NA,12.833,2023,"1/9/96","Y","individual"
"1810","MARTINS FILIPA",12315,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",12,5.3,8.133,NA,13.433,2023,"1/9/96","Y","individual"
"1811","MARTINS FILIPA",12316,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",30,5.4,7.933,NA,13.333,2023,"1/9/96","Y","individual"
"1812","MARTINS FILIPA",12317,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",21,4.2,8.766,0.1,12.866,2023,"1/9/96","Y","individual"
"1813","MARTINS FILIPA",12318,"w","POR","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",58,4.2,8.966,NA,13.166,2023,"1/9/96","Y","individual"
"1814","MARTINS FILIPA",12319,"w","POR","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","BB",21,4.8,6.833,NA,11.633,2023,"1/9/96","Y","individual"
"1815","MARTINS FILIPA",12320,"w","POR","2023-03-12","2023 Baku World Cup","final","Baku, Azerbaijan","UB",8,5.2,7.7,NA,12.9,2023,"1/9/96","Y","individual"
"1816","MARTINS FILIPA",12321,"w","POR","2023-03-12","2023 Baku World Cup","qual","Baku, Azerbaijan","UB",8,5.3,7.633,NA,12.933,2023,"1/9/96","Y","individual"
"1817","MARTINS FILIPA",12322,"w","POR","2023-02-26","2023 Cottbus World Cup","final","Cottbus, Germany","BB",3,5,8.133,NA,13.133,2023,"1/9/96","Y","individual"
"1818","MARTINS FILIPA",12323,"w","POR","2023-02-26","2023 Cottbus World Cup","qual","Cottbus, Germany","BB",6,5,8,NA,13,2023,"1/9/96","Y","individual"
"1819","MARTINS FILIPA",12324,"w","POR","2023-02-26","2023 Cottbus World Cup","qual","Cottbus, Germany","UB",17,4.8,6.766,NA,11.566,2023,"1/9/96","Y","individual"
"1820","MARTINS FILIPA",12325,"w","POR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",103,5,4.4,NA,9.4,2023,"1/9/96","Y","individual"
"1821","MARTINS FILIPA",12326,"w","POR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",19,4.8,7.9,NA,12.7,2023,"1/9/96","Y","individual"
"1822","MARTINS FILIPA",12327,"w","POR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",61,5.5,6.533,NA,12.033,2023,"1/9/96","Y","individual"
"1823","MARTINS FILIPA",12328,"w","POR","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","VT1",21,4.2,9.1,NA,13.3,2023,"1/9/96","Y","individual"
"1824","MATTHEWS NOLA",13520,"w","USA","2022-07-31","2022 U.S. Classic","AAfinal","West Valley City, Utah","UB",2,5.9,8,NA,13.9,2022,"9/20/06","Y","full team"
"1825","MATTHEWS NOLA",13521,"w","USA","2022-07-31","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",NA,4.2,8.8,NA,13,2022,"9/20/06","Y","full team"
"1826","MATTHEWS NOLA",12402,"w","USA","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT2",15,0,0,NA,0,2023,"9/20/06","Y","full team"
"1827","MATTHEWS NOLA",12403,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,5.1,7.6,NA,12.7,2023,"9/20/06","Y","full team"
"1828","MATTHEWS NOLA",12404,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","FX",NA,5.1,8,NA,13.1,2023,"9/20/06","Y","full team"
"1829","MATTHEWS NOLA",12405,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5.2,7.767,NA,12.667,2023,"9/20/06","Y","full team"
"1830","MATTHEWS NOLA",12406,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.5,8.567,NA,14.067,2023,"9/20/06","Y","full team"
"1831","MATTHEWS NOLA",12407,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5.5,8.5,NA,14,2023,"9/20/06","Y","full team"
"1832","MATTHEWS NOLA",12408,"w","USA","2023-05-28","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.2,8.7,NA,12.9,2023,"9/20/06","Y","full team"
"1833","MATTHEWS NOLA",13517,"w","USA","2022-08-20","2022 U.S. Championships","final","Tampa, FL","VT",NA,4.2,8.75,NA,12.95,2022,"9/20/06","Y","full team"
"1834","MATTHEWS NOLA",13518,"w","USA","2022-07-31","2022 U.S. Classic","AAfinal","West Valley City, Utah","BB",4,4.8,7.7,NA,12.5,2022,"9/20/06","Y","full team"
"1835","MATTHEWS NOLA",13519,"w","USA","2022-07-31","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",8,4.9,7.1,0.3,11.7,2022,"9/20/06","Y","full team"
"1836","MATTHEWS NOLA",13533,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","FX",NA,5.1,8.2,0.1,13.2,2023,"9/20/06","Y","full team"
"1837","MATTHEWS NOLA",13534,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","UB",NA,5.3,7.1,NA,12.4,2023,"9/20/06","Y","full team"
"1838","MATTHEWS NOLA",13522,"w","USA","2022-02-27","2022 Winter Cup","AAfinal","Frisco, Texas","BB",7,5.3,7.75,NA,13.05,2022,"9/20/06","Y","full team"
"1839","MATTHEWS NOLA",13523,"w","USA","2022-02-27","2022 Winter Cup","AAfinal","Frisco, Texas","FX",9,5.1,7.7,NA,12.8,2022,"9/20/06","Y","full team"
"1840","MATTHEWS NOLA",13524,"w","USA","2022-02-27","2022 Winter Cup","AAfinal","Frisco, Texas","UB",1,5.8,8.15,NA,13.95,2022,"9/20/06","Y","full team"
"1841","MATTHEWS NOLA",13525,"w","USA","2022-02-27","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.2,8.65,NA,12.85,2022,"9/20/06","Y","full team"
"1842","MATTHEWS NOLA",13526,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","BB",6,5.4,7.9,NA,13.3,2023,"9/20/06","Y","full team"
"1843","MATTHEWS NOLA",13527,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",5,5.2,8.1,NA,13.3,2023,"9/20/06","Y","full team"
"1844","MATTHEWS NOLA",13528,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","UB",4,5.6,8.3,NA,13.9,2023,"9/20/06","Y","full team"
"1845","MATTHEWS NOLA",13529,"w","USA","2023-08-06","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",NA,4.2,8.85,NA,13.05,2023,"9/20/06","Y","full team"
"1846","MATTHEWS NOLA",13530,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","BB",NA,5.2,7.8,NA,13,2023,"9/20/06","Y","full team"
"1847","MATTHEWS NOLA",13531,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","BB",NA,5.2,7.25,NA,12.45,2023,"9/20/06","Y","full team"
"1848","MATTHEWS NOLA",13532,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","FX",NA,5.2,8.2,NA,13.4,2023,"9/20/06","Y","full team"
"1849","MATTHEWS NOLA",12398,"w","USA","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","BB",4,5.2,8,NA,13.2,2023,"9/20/06","Y","full team"
"1850","MATTHEWS NOLA",12399,"w","USA","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","FX",5,5.2,7.8,0.1,12.9,2023,"9/20/06","Y","full team"
"1851","MATTHEWS NOLA",12400,"w","USA","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","UB",7,5.6,8.05,NA,13.65,2023,"9/20/06","Y","full team"
"1852","MATTHEWS NOLA",12401,"w","USA","2023-03-19","EnBW DTB Pokal Team Challenge 2023","qual","Stuttgart, Germany","VT1",15,4.2,8.9,NA,13.1,2023,"9/20/06","Y","full team"
"1853","MATTHEWS NOLA",13510,"w","USA","2022-08-20","2022 U.S. Championships","qual","Tampa, FL","BB",NA,5.4,6.55,NA,11.95,2022,"9/20/06","Y","full team"
"1854","MATTHEWS NOLA",13511,"w","USA","2022-08-20","2022 U.S. Championships","final","Tampa, FL","BB",NA,5.4,7.1,NA,12.5,2022,"9/20/06","Y","full team"
"1855","MATTHEWS NOLA",13512,"w","USA","2022-08-20","2022 U.S. Championships","qual","Tampa, FL","FX",NA,4.7,7.65,NA,12.35,2022,"9/20/06","Y","full team"
"1856","MATTHEWS NOLA",13513,"w","USA","2022-08-20","2022 U.S. Championships","final","Tampa, FL","FX",NA,5,7.3,0.1,12.2,2022,"9/20/06","Y","full team"
"1857","MATTHEWS NOLA",13514,"w","USA","2022-08-20","2022 U.S. Championships","qual","Tampa, FL","UB",NA,5.9,7.85,NA,13.75,2022,"9/20/06","Y","full team"
"1858","MATTHEWS NOLA",13515,"w","USA","2022-08-20","2022 U.S. Championships","final","Tampa, FL","UB",NA,5.9,8.15,NA,14.05,2022,"9/20/06","Y","full team"
"1859","MATTHEWS NOLA",13516,"w","USA","2022-08-20","2022 U.S. Championships","qual","Tampa, FL","VT",NA,4.2,8.9,NA,13.1,2022,"9/20/06","Y","full team"
"1860","MATTHEWS NOLA",13538,"w","USA","2023-02-26","2023 Winter Cup","AAfinal","Louisville, Kentucky","BB",6,5.1,7.6,NA,12.7,2023,"9/20/06","Y","full team"
"1861","MATTHEWS NOLA",13535,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","UB",NA,5.6,8.45,NA,14.05,2023,"9/20/06","Y","full team"
"1862","MATTHEWS NOLA",13536,"w","USA","2023-08-27","2023 U.S. Championships","qual","San Jose, CA","VT",NA,4.2,8.95,NA,13.15,2023,"9/20/06","Y","full team"
"1863","MATTHEWS NOLA",13537,"w","USA","2023-08-27","2023 U.S. Championships","final","San Jose, CA","VT",NA,4.2,9,NA,13.2,2023,"9/20/06","Y","full team"
"1864","MATTHEWS NOLA",13539,"w","USA","2023-02-26","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",4,5.2,8,NA,13.2,2023,"9/20/06","Y","full team"
"1865","MATTHEWS NOLA",13540,"w","USA","2023-02-26","2023 Winter Cup","AAfinal","Louisville, Kentucky","UB",5,5.7,7.75,NA,13.45,2023,"9/20/06","Y","full team"
"1866","MATTHEWS NOLA",13541,"w","USA","2023-02-26","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,4.2,9.05,NA,13.25,2023,"9/20/06","Y","full team"
"1867","MAYER GRETA",12431,"w","HUN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",23,5.4,7.466,0.1,12.766,2022,"9/26/06","Y","one person team"
"1868","MAYER GRETA",12435,"w","HUN","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","BB",18,5,7.833,NA,12.833,2022,"9/26/06","Y","one person team"
"1869","MAYER GRETA",12432,"w","HUN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",40,5,7.833,NA,12.833,2022,"9/26/06","Y","one person team"
"1870","MAYER GRETA",12433,"w","HUN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",119,4.2,6.6,NA,10.8,2022,"9/26/06","Y","one person team"
"1871","MAYER GRETA",12434,"w","HUN","2022-11-06","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT1",47,4.4,8.8,NA,13.2,2022,"9/26/06","Y","one person team"
"1872","MAYER GRETA",12443,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",73,5.1,7.4,0.1,12.4,2023,"9/26/06","Y","one person team"
"1873","MAYER GRETA",12444,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",100,4.7,7.066,NA,11.766,2023,"9/26/06","Y","one person team"
"1874","MAYER GRETA",12445,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT1",47,4.4,8.9,NA,13.3,2023,"9/26/06","Y","one person team"
"1875","MAYER GRETA",12446,"w","HUN","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","BB",14,5.4,7.166,NA,12.566,2023,"9/26/06","Y","one person team"
"1876","MAYER GRETA",12447,"w","HUN","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","FX",99,5,6.266,0.3,10.966,2023,"9/26/06","Y","one person team"
"1877","MAYER GRETA",12448,"w","HUN","2023-04-16","2023 Senior European Championships","qual","Antalya, Turkey","UB",101,4,6.166,NA,10.166,2023,"9/26/06","Y","one person team"
"1878","MAYER GRETA",12436,"w","HUN","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","BB",11,5.1,7.666,NA,12.766,2022,"9/26/06","Y","one person team"
"1879","MAYER GRETA",12437,"w","HUN","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","FX",23,4.9,7.8,NA,12.7,2022,"9/26/06","Y","one person team"
"1880","MAYER GRETA",12438,"w","HUN","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",19,4.8,7.633,NA,12.433,2022,"9/26/06","Y","one person team"
"1881","MAYER GRETA",12439,"w","HUN","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","UB",61,3.9,7.7,NA,11.6,2022,"9/26/06","Y","one person team"
"1882","MAYER GRETA",12440,"w","HUN","2022-08-14","2022 Senior European Championships","qual","Munich, Germany","VT1",37,4.4,8.633,0.1,12.933,2022,"9/26/06","Y","one person team"
"1883","MAYER GRETA",12441,"w","HUN","2022-08-14","2022 Senior European Championships","TeamFinal","Munich, Germany","VT1",19,4.4,8.833,0.1,13.133,2022,"9/26/06","Y","one person team"
"1884","MAYER GRETA",12442,"w","HUN","2023-10-08","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",50,5.2,7.266,NA,12.466,2023,"9/26/06","Y","one person team"
"1885","MAYER GRETA",13545,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","final","Koper, Slovenia","BB",3,5.1,7.35,NA,12.45,2022,"9/26/06","Y","one person team"
"1886","MAYER GRETA",13546,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",5,5.3,7.1,NA,12.4,2022,"9/26/06","Y","one person team"
"1887","MAYER GRETA",13547,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","final","Koper, Slovenia","FX",3,4.9,7.75,NA,12.65,2022,"9/26/06","Y","one person team"
"1888","MAYER GRETA",13548,"w","HUN","2022-06-19","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",3,4.9,8,NA,12.9,2022,"9/26/06","Y","one person team"
